t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
224.574,3797.71,3679.55,197021,197021,197021,1,NaN,NaN,0.00240908,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00124245
227.983,3795.21,3677.48,195990,195990,195990,1,NaN,NaN,0.00241313,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00124428
231.41,3792.72,3675.4,194964,194964,194964,1,NaN,NaN,0.00241719,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00124611
234.855,3790.22,3673.32,193943,193943,193943,1,NaN,NaN,0.00242125,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00124795
238.318,3787.72,3671.24,192927,192927,192927,1,NaN,NaN,0.00242533,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00124979
241.799,3785.22,3669.16,191917,191917,191917,1,NaN,NaN,0.00242941,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00125164
245.298,3782.73,3667.08,190912,190912,190912,1,NaN,NaN,0.0024335,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.0012535
248.816,3780.23,3665,189912,189912,189912,1,NaN,NaN,0.0024376,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00125536
252.352,3777.73,3662.91,188917,188917,188917,1,NaN,NaN,0.00244172,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00125723
255.907,3775.23,3660.82,187927,187927,187927,1,NaN,NaN,0.00244583,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00125911
