t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
202.783,3845.15,3737.35,176035,176035,176035,1,NaN,NaN,0.00246095,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00120885
206.598,3842.66,3735.22,175150,175150,175150,1,NaN,NaN,0.00246493,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00121057
210.432,3840.16,3733.09,174269,174269,174269,1,NaN,NaN,0.00246892,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00121229
214.286,3837.66,3730.97,173392,173392,173392,1,NaN,NaN,0.00247292,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00121402
218.159,3835.16,3728.83,172520,172520,172520,1,NaN,NaN,0.00247692,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00121575
222.051,3832.67,3726.7,171651,171651,171651,1,NaN,NaN,0.00248093,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00121749
225.963,3830.17,3724.57,170787,170787,170787,1,NaN,NaN,0.00248496,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00121924
229.896,3827.67,3722.44,169927,169927,169927,1,NaN,NaN,0.00248899,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00122099
233.848,3825.17,3720.3,169071,169071,169071,1,NaN,NaN,0.00249303,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00122275
237.82,3822.68,3718.16,168219,168219,168219,1,NaN,NaN,0.00249708,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00122451
