t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
111.265,3882.61,3741.87,252598,252598,252598,1,NaN,NaN,0.00223674,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00118371
113.923,3880.12,3739.84,251350,251350,251350,1,NaN,NaN,0.00224029,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00118535
116.595,3877.62,3737.82,250108,250108,250108,1,NaN,NaN,0.00224384,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.001187
119.28,3875.12,3735.79,248871,248871,248871,1,NaN,NaN,0.0022474,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00118865
121.978,3872.62,3733.77,247640,247640,247640,1,NaN,NaN,0.00225097,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.0011903
124.69,3870.13,3731.74,246416,246416,246416,1,NaN,NaN,0.00225455,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00119196
127.415,3867.63,3729.71,245196,245196,245196,1,NaN,NaN,0.00225813,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00119363
130.154,3865.13,3727.68,243983,243983,243983,1,NaN,NaN,0.00226173,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.0011953
132.906,3862.63,3725.64,242775,242775,242775,1,NaN,NaN,0.00226533,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00119697
135.672,3860.14,3723.61,241572,241572,241572,1,NaN,NaN,0.00226894,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00119865
